County,AUN,LEA,School Code,School,Oct 1 Enrollment Grades 7-12,Male Dropouts,Female Dropouts,Dropouts,Dropout Rate
Washington,101631703,Canon-McMillan SD,7217,Canonsburg MS,823,0,0,0,0.00%
Washington,101631803,Charleroi SD,4715,Charleroi Area HS,441,11,8,19,4.31%
Washington,101631803,Charleroi SD,7157,Charleroi Area MS,261,0,0,0,0.00%
Washington,101631903,Chartiers-Houston SD,4235,Chartiers-Houston JSHS,516,4,2,6,1.16%
Washington,101632403,Fort Cherry SD,4242,Fort Cherry JSHS,502,5,0,5,1.00%
Washington,101632403,Fort Cherry SD,9999,Fort Cherry SD,6,0,0,0,0.00%
Washington,101633903,McGuffey SD,4249,McGuffey HS,454,5,1,6,1.32%
Washington,101633903,McGuffey SD,6976,McGuffey MS,267,0,0,0,0.00%
Washington,101633903,McGuffey SD,9999,McGuffey SD,5,1,2,3,60.00%
Washington,101636503,Peters Township SD,9999,Peters Township SD,1,0,0,0,0.00%
Washington,101636503,Peters Township SD,5083,Peters Twp HS,"1,455",0,1,1,0.07%
Washington,101636503,Peters Township SD,4256,Peters Twp MS,588,0,0,0,0.00%
Washington,101637002,Ringgold SD,8103,Ringgold MS,438,0,0,0,0.00%
Washington,101637002,Ringgold SD,7019,Ringgold SHS,877,9,0,9,1.03%
Washington,101638003,Trinity Area SD,9999,Trinity Area SD,4,0,0,0,0.00%
Washington,101638003,Trinity Area SD,6638,Trinity MS,499,0,0,0,0.00%
Washington,101638003,Trinity Area SD,6012,Trinity SHS,990,6,7,13,1.31%
Washington,101638803,Washington SD,4286,Washington HS,397,9,6,15,3.78%
Washington,101638803,Washington SD,6912,Washington Junior High School,226,1,0,1,0.44%
Wayne,119648703,Wayne Highlands SD,6424,Damascus Area Sch,62,0,0,0,0.00%
Wayne,119648703,Wayne Highlands SD,4295,Honesdale HS,803,12,3,15,1.87%
Wayne,119648703,Wayne Highlands SD,6425,Preston Sch,35,0,0,0,0.00%
Wayne,119648703,Wayne Highlands SD,6865,Wayne Highlands MS,283,1,0,1,0.35%
Wayne,119648703,Wayne Highlands SD,9999,Wayne Highlands SD,3,0,0,0,0.00%
Wayne,119648903,Western Wayne SD,6704,Western Wayne HS,621,4,2,6,0.97%
Wayne,119648903,Western Wayne SD,7341,Western Wayne MS,257,0,0,0,0.00%
Wayne,119648903,Western Wayne SD,9999,Western Wayne SD,6,0,0,0,0.00%
Westmoreland,107650603,Belle Vernon Area SD,4930,Belle Vernon Area HS,777,2,6,8,1.03%
Westmoreland,107650603,Belle Vernon Area SD,8269,Belle Vernon Area MS,370,0,0,0,0.00%
Westmoreland,107650703,Burrell SD,4340,Burrell HS,592,6,3,9,1.52%
Westmoreland,107650703,Burrell SD,4339,Charles A Huston MS,304,0,0,0,0.00%
Westmoreland,107651603,Derry Area SD,4351,Derry Area MS,304,0,0,0,0.00%
Westmoreland,107651603,Derry Area SD,9999,Derry Area SD,10,0,1,1,10.00%
Westmoreland,107651603,Derry Area SD,4352,Derry Area SHS,595,5,2,7,1.18%
Westmoreland,107653040,Dr Robert Ketterer CS Inc,7550,Dr Robert Ketterer CS Inc,198,7,2,9,4.55%
Westmoreland,107652603,Franklin Regional SD,7602,Franklin Regional MS,577,0,0,0,0.00%
Westmoreland,107652603,Franklin Regional SD,9999,Franklin Regional SD,9,0,0,0,0.00%
Westmoreland,107652603,Franklin Regional SD,4360,Franklin Regional SHS,"1,135",1,1,2,0.18%
Westmoreland,107653102,Greater Latrobe SD,6957,Greater Latrobe JHS,577,0,0,0,0.00%
Westmoreland,107653102,Greater Latrobe SD,9999,Greater Latrobe SD,28,2,0,2,7.14%
Westmoreland,107653102,Greater Latrobe SD,4845,Greater Latrobe SHS,"1,270",4,3,7,0.55%
Westmoreland,107653203,Greensburg Salem SD,9999,Greensburg Salem SD,23,0,1,1,4.35%
Westmoreland,107653203,Greensburg Salem SD,4373,Greensburg-Salem HS,808,15,5,20,2.48%
Westmoreland,107653203,Greensburg Salem SD,4372,Greensburg-Salem MS,409,0,0,0,0.00%
Westmoreland,107653802,Hempfield Area SD,7268,Harrold MS,265,0,0,0,0.00%
Westmoreland,107653802,Hempfield Area SD,9999,Hempfield Area SD,15,0,0,0,0.00%
Westmoreland,107653802,Hempfield Area SD,4404,Hempfield Area SHS,"1,842",10,6,16,0.87%
Westmoreland,107653802,Hempfield Area SD,7269,Wendover MS,306,0,0,0,0.00%
Westmoreland,107653802,Hempfield Area SD,7270,West Hempfield MS,263,0,0,0,0.00%
Westmoreland,107654103,Jeannette City SD,9999,Jeannette City SD,19,0,0,0,0.00%
Westmoreland,107654103,Jeannette City SD,8421,Jeannette HS,452,8,3,11,2.43%
Westmoreland,107654403,Kiski Area SD,4431,Kiski Area HS,"1,129",7,5,12,1.06%
Westmoreland,107654403,Kiski Area SD,7189,Kiski Area IHS,562,0,0,0,0.00%
Westmoreland,107654403,Kiski Area SD,9999,Kiski Area SD,31,0,0,0,0.00%
Westmoreland,107654903,Ligonier Valley SD,4442,Ligonier Valley HS,514,2,2,4,0.78%
Westmoreland,107654903,Ligonier Valley SD,4440,Ligonier Valley MS,221,0,0,0,0.00%
Westmoreland,107654903,Ligonier Valley SD,9999,Ligonier Valley SD,13,1,0,1,7.69%
Westmoreland,107655803,Monessen City SD,9999,Monessen City SD,5,0,0,0,0.00%
Westmoreland,107655803,Monessen City SD,7399,Monessen MS,113,0,0,0,0.00%
Westmoreland,107655803,Monessen City SD,6181,Monessen SHS,226,2,2,4,1.77%
Westmoreland,107655903,Mount Pleasant Area SD,4458,Mount Pleasant Area HS,609,5,4,9,1.48%
Westmoreland,107655903,Mount Pleasant Area SD,7791,Mount Pleasant Area JHS,326,0,0,0,0.00%
Westmoreland,107656303,New Kensington-Arnold SD,8323,Valley JSHS,792,16,18,34,4.29%
Westmoreland,107656502,Norwin SD,4482,Norwin MS,805,0,0,0,0.00%
Westmoreland,107656502,Norwin SD,9999,Norwin SD,9,0,0,0,0.00%
Westmoreland,107656502,Norwin SD,4717,Norwin SHS,"1,648",9,6,15,0.91%
Westmoreland,107657103,Penn-Trafford SD,4492,Penn MS,397,0,0,0,0.00%
Westmoreland,107657103,Penn-Trafford SD,6648,Penn Trafford HS,"1,287",1,4,5,0.39%
Westmoreland,107657103,Penn-Trafford SD,9999,Penn-Trafford SD,14,0,0,0,0.00%
Westmoreland,107657103,Penn-Trafford SD,6189,Trafford MS,238,0,0,0,0.00%
Westmoreland,107657503,Southmoreland SD,8102,Southmoreland MS,290,0,0,0,0.00%
Westmoreland,107657503,Southmoreland SD,9999,Southmoreland SD,15,1,1,2,13.33%
Westmoreland,107657503,Southmoreland SD,6191,Southmoreland SHS,538,5,1,6,1.12%
Westmoreland,107658903,Yough SD,4508,Yough Intrmd/MS Sch,270,0,0,0,0.00%
Westmoreland,107658903,Yough SD,9999,Yough SD,9,0,0,0,0.00%
Westmoreland,107658903,Yough SD,4735,Yough SHS,655,6,1,7,1.07%
Wyoming,119665003,Lackawanna Trail SD,4528,Lackawanna Trail JSHS,442,0,2,2,0.45%
Wyoming,118667503,Tunkhannock Area SD,5271,Tunkhannock HS,944,0,0,0,0.00%
Wyoming,118667503,Tunkhannock Area SD,8444,Tunkhannock STEM Academy,177,0,0,0,0.00%
York,112671303,Central York SD,4545,Central York HS,"1,859",13,10,23,1.24%
York,112671303,Central York SD,4544,Central York MS,892,0,0,0,0.00%
York,112673300,Crispus Attucks CS,7624,Crispus Attucks CS,105,27,37,64,60.95%
York,112671603,Dallastown Area SD,6598,Dallastown Area MS,"1,050",0,0,0,0.00%
York,112671603,Dallastown Area SD,9999,Dallastown Area SD,22,2,1,3,13.64%
York,112671603,Dallastown Area SD,4553,Dallastown Area SHS,"1,927",7,2,9,0.47%
York,112671803,Dover Area SD,4558,Dover Area HS,"1,010",13,9,22,2.18%
York,112671803,Dover Area SD,6283,Dover Area Intrmd Sch,563,0,0,0,0.00%
York,112672203,Eastern York SD,4564,Eastern York HS,691,8,5,13,1.88%
York,112672203,Eastern York SD,7439,Eastern York MS,386,0,0,0,0.00%
York,112672203,Eastern York SD,9999,Eastern York SD,1,0,0,0,0.00%
York,112672803,Hanover Public SD,4570,Hanover MS,317,0,0,0,0.00%
York,112672803,Hanover Public SD,9999,Hanover Public SD,16,1,0,1,6.25%
York,112672803,Hanover Public SD,4571,Hanover SHS,481,5,6,11,2.29%
York,112674403,Northeastern York SD,4578,Northeastern MS,634,0,0,0,0.00%
York,112674403,Northeastern York SD,4577,Northeastern SHS,"1,161",7,9,16,1.38%
York,115674603,Northern York County SD,6345,Northern HS,"1,001",8,3,11,1.10%
York,115674603,Northern York County SD,6346,Northern MS,537,0,0,0,0.00%
York,115674603,Northern York County SD,9999,Northern York County SD,5,0,0,0,0.00%
York,112675503,Red Lion Area SD,4597,Red Lion Area JHS,843,0,0,0,0.00%
York,112675503,Red Lion Area SD,9999,Red Lion Area SD,6,0,0,0,0.00%
York,112675503,Red Lion Area SD,4598,Red Lion Area SHS,"1,516",14,8,22,1.45%
York,112676203,South Eastern SD,4602,Kennard-Dale HS,769,4,4,8,1.04%
York,112676203,South Eastern SD,7699,South Eastern MS,406,0,0,0,0.00%
York,112676203,South Eastern SD,9999,South Eastern SD,10,3,0,3,30.00%
York,112676403,South Western SD,6641,Markle Intrmd Sch,670,0,0,0,0.00%
York,112676403,South Western SD,9999,South Western SD,12,0,3,3,25.00%
York,112676403,South Western SD,4608,South Western SHS,"1,261",7,6,13,1.03%
York,112676503,Southern York County SD,6286,Southern MS,495,1,0,1,0.20%
York,112676503,Southern York County SD,9999,Southern York County SD,6,0,0,0,0.00%
York,112676503,Southern York County SD,4614,Susquehannock HS,964,6,3,9,0.93%
York,112676703,Spring Grove Area SD,4623,Spring Grove Area HS,"1,172",5,9,14,1.19%
York,112676703,Spring Grove Area SD,6725,Spring Grove Area MS,635,0,0,0,0.00%
York,112676703,Spring Grove Area SD,9999,Spring Grove Area SD,1,0,0,0,0.00%
York,115219002,West Shore SD,1741,Allen MS,351,0,0,0,0.00%
York,115219002,West Shore SD,1732,Cedar Cliff HS,"1,294",14,12,26,2.01%
York,115219002,West Shore SD,7395,Crossroads MS,463,0,0,0,0.00%
York,115219002,West Shore SD,8276,New Cumberland MS,387,0,0,0,0.00%
York,115219002,West Shore SD,4704,Red Land SHS,"1,108",4,2,6,0.54%
York,115219002,West Shore SD,9999,West Shore SD,8,1,0,1,12.50%
York,112678503,West York Area SD,6705,West York Area HS,871,8,2,10,1.15%
York,112678503,West York Area SD,7286,West York Area MS,505,0,0,0,0.00%
York,189670676,York Academy Regional Charter School,8131,York Academy Regional Charter School,229,0,0,0,0.00%
York,112679002,York City SD,8237,Davis Sch,105,0,1,1,0.95%
York,112679002,York City SD,8238,Devers Sch,132,0,2,2,1.52%
York,112679002,York City SD,8398,Edgar Fahs Smith STEAM Academy,95,0,0,0,0.00%
York,112679002,York City SD,8239,Ferguson Sch,157,0,1,1,0.64%
York,112679002,York City SD,8240,Goode Sch,124,1,1,2,1.61%
York,112679002,York City SD,8291,Hannah Penn,147,2,2,4,2.72%
York,112679002,York City SD,8241,Jackson Sch,108,1,0,1,0.93%
York,112679002,York City SD,8242,McKinley Sch,151,0,0,0,0.00%
York,112679002,York City SD,4647,William Penn SHS,"1,365",67,50,117,8.57%
York,112679002,York City SD,9999,York City SD,46,5,1,6,13.04%
York,112679107,York Co School of Technology,5168,York Co School of Technology,"1,675",0,3,3,0.18%
York,112679403,York Suburban SD,4657,York Suburban MS,520,0,0,0,0.00%
York,112679403,York Suburban SD,9999,York Suburban SD,17,2,0,2,11.76%
York,112679403,York Suburban SD,4658,York Suburban SHS,942,0,1,1,0.11%
